date,TOTAL SPECIMENS,TOTAL A,TOTAL B,PERCENT POSITIVE,PERCENT A,PERCENT B,OT,%UNWEIGHTED ILI,AGE 0-4,AGE 25-64,AGE 5-24,AGE 65,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS
2006-07-24,863,15,2,1.96987,0.01738122827346466,0.002317497103128621,0.622033,0.843082,502,422,403,128,1455,564,172581
2006-07-31,943,19,1,2.12089,0.02014846235418876,0.0010604453870625664,0.616326,0.881824,508,402,430,88,1428,551,161937
2006-08-07,899,10,2,1.33482,0.011123470522803115,0.002224694104560623,0.685694,0.817145,473,383,435,82,1373,547,168024
2006-08-14,862,10,2,1.39211,0.01160092807424594,0.002320185614849188,0.622697,0.8715,510,390,466,91,1457,536,167183
2006-08-21,898,12,3,1.67038,0.013363028953229399,0.0033407572383073497,0.611817,0.738621,404,279,379,76,1138,503,154071
2006-08-28,907,13,4,1.87431,0.014332965821389196,0.004410143329658214,0.638831,0.797966,398,292,457,77,1224,488,153390
2006-09-04,881,13,0,1.4756,0.014755959137343927,0.0,0.806627,1.01394,492,396,506,69,1463,491,144289
2006-09-11,1067,30,1,2.90534,0.028116213683223992,0.0009372071227741331,0.762448,0.880936,446,361,521,78,1406,487,159603
2006-09-18,996,33,2,3.51406,0.03313253012048193,0.002008032128514056,0.813406,0.943366,511,362,534,80,1487,455,157627
2006-09-25,971,26,3,2.98661,0.026776519052523172,0.003089598352214212,0.807934,0.891546,476,364,512,81,1433,469,160732
2006-10-02,2309,41,15,2.42529,0.017756604590731917,0.0064963187527068,1.15384,1.20322,1434,1116,1699,264,4513,1323,375076
2006-10-09,2502,58,9,2.67786,0.023181454836131096,0.0035971223021582736,1.14819,1.05788,1278,992,1602,200,4072,1361,384920
2006-10-16,2900,58,22,2.75862,0.02,0.007586206896551724,1.22736,1.13054,1543,1099,1830,265,4737,1425,419005
2006-10-23,3237,61,23,2.595,0.01884460920605499,0.007105344454742045,1.21744,1.12552,1582,1086,1996,224,4888,1445,434287
2006-10-30,3765,101,42,3.79814,0.026826029216467463,0.011155378486055778,1.32813,1.20808,1672,1157,2270,281,5380,1473,445334
2006-11-06,4262,112,43,3.63679,0.02627874237447208,0.01008916001877053,1.47754,1.34952,2112,1320,2393,314,6139,1497,454901
2006-11-13,4525,101,32,2.93923,0.022320441988950276,0.0070718232044198895,1.5339,1.4689,2355,1342,2681,290,6668,1474,453945
2006-11-20,4538,133,28,3.54782,0.029308065226972234,0.00617011899515205,1.91269,1.82767,2188,1409,2202,357,6156,1488,336822
2006-11-27,5642,155,54,3.70436,0.027472527472527472,0.00957107408720312,1.838,1.6656,2573,1774,2792,391,7530,1486,452089
2006-12-04,5805,202,62,4.5478,0.03479758828596038,0.010680447889750215,1.95376,1.85968,2643,1804,3244,431,8122,1493,436741
2006-12-11,6686,421,120,8.09153,0.06296739455578822,0.017947950942267425,2.40407,2.38891,3270,2177,4470,479,10396,1492,435177
2006-12-18,7083,596,133,10.2922,0.0841451362417055,0.018777354228434278,2.87453,2.78978,3387,2237,4065,503,10192,1435,365334
2006-12-25,6777,581,123,10.3881,0.0857311494761694,0.01814962372731297,3.02597,3.11549,3243,2216,2868,586,8913,1359,286087
2007-01-08,6711,382,86,6.97363,0.0569214722098048,0.012814781701683802,2.37817,2.26942,2927,2394,2481,584,8386,1490,369521
2007-01-15,6430,508,86,9.23795,0.07900466562986003,0.013374805598755831,2.09232,1.86355,2507,2018,2756,480,7761,1467,416464
2007-01-22,6200,638,80,11.5806,0.10290322580645161,0.012903225806451613,2.29396,1.99986,2548,1701,3248,412,7909,1470,395477
2007-01-29,7200,1156,154,18.1944,0.16055555555555556,0.021388888888888888,2.74501,2.4406,3410,2257,4684,537,10888,1495,446119
2007-02-05,8261,1646,203,22.3823,0.19924948553443894,0.024573296211112455,3.04434,2.83018,3456,2559,5648,457,12120,1472,428241
2007-02-12,8986,2121,411,28.1772,0.23603383040284887,0.04573781437792121,3.49999,3.12343,3840,2910,6995,452,14197,1484,454533
2007-02-19,9780,2107,416,25.7975,0.21543967280163598,0.0425357873210634,3.57851,3.27019,3879,2955,6668,529,14031,1461,429057
2007-02-26,9947,1841,526,23.7961,0.18508092892329345,0.052880265406655275,3.28979,3.17757,3728,3175,6537,608,14048,1460,442099
2007-03-05,8634,1399,550,22.5735,0.1620338197822562,0.06370164466064397,2.89149,2.72364,3016,2778,5429,578,11801,1428,433281
2007-03-12,7848,1119,470,20.2472,0.1425840978593272,0.059887869520897044,2.62075,2.50201,2798,2533,4937,447,10715,1408,428255
2007-03-19,6928,923,430,19.5294,0.13322748267898382,0.062066974595842955,2.53387,2.4272,2668,2426,4031,472,9597,1361,395394
2007-03-26,6460,721,369,16.8731,0.11160990712074303,0.057120743034055725,2.07251,1.96041,2049,1857,3307,349,7562,1333,385735
2007-04-02,5558,554,211,13.7639,0.09967614249730118,0.03796329614969413,1.87084,1.5914,1664,1625,2508,351,6148,1303,386327
2007-04-09,4698,362,156,11.026,0.07705406555981269,0.033205619412515965,1.40042,1.36978,1445,1379,1803,331,4958,1284,361955
2007-04-16,4243,375,140,12.1376,0.08838086259721895,0.03299552203629508,1.46887,1.36317,1429,1274,1821,345,4869,1240,357183
2007-04-23,3857,292,81,9.67073,0.07570650764843143,0.02100077780658543,1.15514,1.1737,1257,1112,1523,287,4179,1206,356055
2007-04-30,3015,226,68,9.75124,0.07495854063018242,0.022553897180762852,1.07901,1.06358,1152,937,1386,220,3695,1152,347413
2007-05-07,3006,147,56,6.75316,0.04890219560878244,0.018629407850964737,0.98492,0.969711,969,755,1143,210,3077,1119,317311
2007-05-14,2531,88,38,4.97827,0.03476886606084552,0.0150138285262742,1.03325,0.965362,917,713,1055,175,2860,1057,296262
2007-05-21,2341,65,27,3.92994,0.027765912003417343,0.011533532678342588,0.926649,0.856749,815,590,861,176,2442,1025,285031
2007-05-28,1944,70,14,4.32099,0.0360082304526749,0.00720164609053498,0.9201,0.863346,761,561,785,136,2243,925,259803
2007-06-04,1696,21,9,1.76887,0.012382075471698114,0.005306603773584905,0.954094,0.93537,722,554,652,130,2058,831,220020
2007-06-11,1670,16,4,1.1976,0.009580838323353293,0.0023952095808383233,0.763278,0.745569,628,422,510,119,1679,796,225197
2007-06-18,1529,19,7,1.70046,0.012426422498364944,0.004578155657292348,0.81722,0.740428,598,413,469,134,1614,771,217982
2007-06-25,1300,6,2,0.615385,0.004615384615384616,0.0015384615384615385,0.764586,0.672897,521,394,441,100,1456,749,216378
2007-07-02,1278,11,4,1.17371,0.008607198748043818,0.003129890453834116,0.793127,0.666282,514,431,408,102,1455,742,218376
2007-07-09,1121,13,5,1.60571,0.01159678858162355,0.0044603033006244425,0.66909,0.662747,394,313,360,102,1169,711,176387
2007-07-16,1195,21,2,1.92469,0.017573221757322177,0.0016736401673640166,0.62115,0.545619,366,296,372,52,1086,697,199040
2007-07-23,1154,15,1,1.38648,0.012998266897746967,0.0008665511265164644,0.603659,0.586231,446,335,345,85,1211,698,206574
2007-07-30,1165,35,2,3.17597,0.030042918454935622,0.0017167381974248926,0.649058,0.660687,477,391,392,96,1356,691,205241
2007-08-06,1217,22,2,1.97206,0.018077239112571898,0.0016433853738701725,0.568338,0.534093,321,344,311,61,1037,677,194161
2007-08-13,1157,30,4,2.93863,0.02592912705272256,0.003457216940363008,0.651546,0.585549,389,320,385,78,1172,667,200154
2007-08-20,1120,19,0,1.69643,0.016964285714285713,0.0,0.652176,0.618075,439,338,411,95,1283,666,207580
2007-08-27,1170,22,1,1.96581,0.018803418803418803,0.0008547008547008547,0.803849,0.687465,495,408,457,88,1448,671,210629
2007-09-03,1204,23,7,2.49169,0.01910299003322259,0.005813953488372093,0.787458,0.715696,502,416,500,108,1526,652,213219
2007-09-10,1093,24,0,2.19579,0.021957913998170174,0.0,0.943263,0.829313,519,417,545,73,1554,641,187384
2007-09-17,1228,23,7,2.443,0.018729641693811076,0.005700325732899023,0.946932,0.800912,496,417,682,99,1694,638,211509
2007-09-24,954,27,3,3.14465,0.02830188679245283,0.0031446540880503146,0.987146,0.918484,609,502,681,121,1913,632,208278
2007-10-01,1052,20,0,1.90114,0.019011406844106463,0.0,1.05206,0.814259,729,583,788,128,2228,703,273623
2007-10-08,2382,39,5,1.84719,0.0163727959697733,0.0020990764063811922,0.995184,1.07197,2187,1167,1997,290,5641,1373,526227
2007-10-15,2534,44,0,1.73639,0.017363851617995266,0.0,1.22003,1.21786,2387,1321,2433,303,6444,1429,529126
2007-10-22,2953,46,2,1.62547,0.015577378936674569,0.0006772773450728074,1.28548,1.24576,2583,1455,2551,352,6941,1449,557172
2007-10-29,3179,45,5,1.57282,0.014155394778232149,0.0015728216420257944,1.3775,1.35984,2871,1400,2788,375,7434,1477,546680
2007-11-05,3575,63,11,2.06993,0.017622377622377623,0.003076923076923077,1.46725,1.44671,3074,1475,2998,368,7915,1485,547104
2007-11-12,3797,74,11,2.23861,0.019489070318672638,0.0028970239662891757,1.55841,1.53286,3398,1609,3303,377,8687,1539,566717
2007-11-19,4131,85,2,2.10603,0.0205761316872428,0.0004841442749939482,1.61958,1.66653,3563,1780,3290,471,9104,1516,546284
2007-11-26,4040,127,13,3.46535,0.031435643564356436,0.0032178217821782176,1.8112,1.97488,3651,1812,2631,476,8570,1523,433951
2007-12-03,4855,147,14,3.31617,0.030278063851699278,0.002883625128733265,1.61865,1.67305,3679,1921,3158,413,9171,1513,548159
2007-12-10,4909,158,22,3.66673,0.03218578121817071,0.004481564473416175,1.62124,1.63405,3365,1772,2907,392,8436,1487,516263
2007-12-17,5157,189,26,4.16909,0.03664921465968586,0.005041690905565251,1.67351,1.74595,3298,1697,2694,402,8091,1453,463416
2007-12-24,5877,263,51,5.34286,0.044750723158073845,0.008677896886166412,1.95096,1.93643,3580,1987,2724,459,8750,1420,451862
2007-12-31,6269,362,86,7.14628,0.05774445685117244,0.013718296379007816,2.50019,2.48905,3848,2184,2348,522,8902,1426,357646
2008-01-07,6829,477,107,8.55176,0.06984917264606824,0.015668472689998537,2.43939,2.25405,3737,2731,2568,670,9706,1486,430603
2008-01-14,7383,840,163,13.5853,0.11377488825680618,0.02207774617364215,2.29319,2.09147,3393,3262,3644,816,11115,1509,531444
2008-01-21,7814,1104,209,16.8032,0.14128487330432557,0.026746864601996417,2.62907,2.35934,3664,3038,4900,595,12197,1511,516966
2008-01-28,9474,1810,342,22.7148,0.1910491872493139,0.03609879670677644,3.92966,3.32331,4289,4499,7661,722,17171,1508,516683
2008-02-04,13459,3171,660,28.4642,0.2356044282636154,0.049037818560071327,4.99202,4.43381,5222,6595,11974,1021,24812,1514,559609
2008-02-11,15342,3941,930,31.7494,0.2568765480380654,0.06061791161517403,5.7776,5.34547,6059,9212,15323,1302,31896,1526,596692
2008-02-18,15171,3742,1085,31.8173,0.2466548019247248,0.07151802781622833,5.98318,5.42258,6244,9487,14336,1558,31625,1518,583210
2008-02-25,17359,3894,1383,30.3992,0.22432167751598595,0.07967048793133245,5.61677,5.30303,5922,9812,12783,1728,30245,1497,570334
2008-03-03,16097,3039,1412,27.6511,0.18879294278436975,0.08771820836180655,4.53234,4.24456,4978,8583,9958,1508,25027,1453,589626
2008-03-10,15181,2208,1387,23.6809,0.14544496409986166,0.09136420525657071,3.83249,3.628,4420,6781,7849,1204,20254,1445,558269
2008-03-17,11648,1469,1095,22.0124,0.12611607142857142,0.09400755494505494,3.21522,3.03463,3878,5676,6112,1048,16714,1412,550776
2008-03-24,9498,1034,903,20.3938,0.10886502421562434,0.0950726468730259,2.69245,2.53595,3153,4520,4493,874,13040,1395,514205
2008-03-31,7800,610,777,17.7821,0.0782051282051282,0.09961538461538462,2.03366,2.0573,2689,3496,3395,796,10376,1379,504350
2008-04-07,6183,388,511,14.5399,0.06275270904091865,0.08264596474203462,1.65275,1.7415,2372,2872,2697,642,8583,1327,492850
2008-04-14,5285,206,416,11.7692,0.03897824030274361,0.07871333964049196,1.3113,1.40652,2045,2160,2354,486,7045,1318,500881
2008-04-21,4103,115,234,8.50597,0.028028271996100414,0.05703144040945649,1.1652,1.26861,1857,1802,2013,407,6079,1288,479187
2008-04-28,3556,60,131,5.3712,0.01687289088863892,0.03683914510686164,1.02035,1.07719,1572,1345,1713,323,4953,1208,459808
2008-05-05,2724,47,79,4.62555,0.01725403817914831,0.029001468428781204,0.877607,0.993445,1466,1107,1416,235,4224,1147,425187
2008-05-12,2539,22,43,2.56006,0.00866482867270579,0.016935801496652227,0.825107,0.911212,1356,1066,1381,208,4011,1098,440183
2008-05-19,2414,18,20,1.57415,0.007456503728251864,0.008285004142502071,0.787315,0.972109,1439,980,1274,211,3904,1074,401601
2008-05-26,2115,14,15,1.37116,0.006619385342789598,0.0070921985815602835,0.805439,0.993258,1393,926,1116,211,3646,945,367075
2008-06-02,1927,9,10,0.985989,0.00467047223663726,0.005189413596263622,0.886061,1.09132,1473,1004,1083,243,3803,869,348477
2008-06-09,1850,12,5,0.918919,0.006486486486486486,0.002702702702702703,0.743743,0.888446,1159,729,906,139,2933,789,330127
2008-06-16,1502,5,7,0.798935,0.003328894806924101,0.004660452729693742,0.706842,0.887691,1113,720,886,187,2906,764,327366
2008-06-23,1467,5,2,0.477164,0.0034083162917518746,0.0013633265167007499,0.655943,0.883187,1115,712,855,160,2842,755,321789
2008-06-30,1325,0,6,0.45283,0.0,0.004528301886792453,0.633492,0.826756,937,654,810,133,2534,730,306499
2008-07-07,1203,1,3,0.332502,0.0008312551953449709,0.0024937655860349127,0.571837,0.783201,913,575,762,155,2405,713,307073
2008-07-14,1269,2,4,0.472813,0.0015760441292356187,0.0031520882584712374,0.558278,0.78061,881,669,749,132,2431,710,311423
2008-07-21,1203,2,2,0.332502,0.0016625103906899418,0.0016625103906899418,0.597893,0.769073,826,619,703,171,2319,696,301532
2008-07-28,1163,10,0,0.859845,0.008598452278589854,0.0,0.577222,0.721298,779,552,704,131,2166,694,300292
2008-08-04,1125,3,4,0.622222,0.0026666666666666666,0.0035555555555555557,0.596987,0.752527,788,599,763,139,2289,676,304175
2008-08-11,1102,6,1,0.635209,0.0054446460980036296,0.0009074410163339383,0.564653,0.752721,679,619,706,216,2220,668,294930
2008-08-18,1053,0,1,0.0949668,0.0,0.000949667616334283,0.585682,0.792766,789,650,745,184,2368,657,298701
2008-08-25,1090,3,3,0.550459,0.0027522935779816515,0.0027522935779816515,0.503985,0.743896,730,619,754,134,2237,657,300714
2008-09-01,1271,2,3,0.393391,0.0015735641227380016,0.0023603461841070024,0.468139,0.814166,794,616,892,127,2429,636,298342
2008-09-08,1336,6,0,0.449102,0.004491017964071856,0.0,0.576455,0.838401,774,663,880,144,2461,666,293535
2008-09-15,1562,9,2,0.704225,0.005761843790012804,0.0012804097311139564,0.681361,0.851124,859,758,994,177,2788,685,327567
2008-09-22,1886,17,3,1.06045,0.009013785790031814,0.0015906680805938495,0.794764,1.10976,1062,958,1527,188,3735,679,336560
2008-09-29,2009,10,2,0.597312,0.004977600796416127,0.0009955201592832255,0.868116,1.03114,983,932,1306,179,3400,716,329731
2008-10-06,2759,11,6,0.616165,0.003986951794128307,0.0021747009786154403,1.06828,1.02284,1535,1476,2352,324,5687,1435,555999
2008-10-13,2874,17,6,0.800278,0.005915100904662491,0.0020876826722338203,1.00756,1.03017,1861,1485,2291,322,5959,1500,578446
2008-10-20,2937,31,6,1.25979,0.010554988083077971,0.0020429009193054137,0.979399,1.01245,1869,1467,2219,341,5896,1525,582351
2008-10-27,3434,46,15,1.77635,0.013395457192778102,0.004368083867210251,1.04943,1.08359,1976,1668,2474,367,6485,1527,598473
2008-11-03,3545,37,6,1.21298,0.010437235543018336,0.001692524682651622,1.13218,1.16578,2119,1869,2547,452,6987,1545,599343
2008-11-10,4154,59,12,1.7092,0.014203177660086663,0.002888781896966779,1.13156,1.1913,2276,1981,2668,372,7297,1555,612526
2008-11-17,4418,50,12,1.40335,0.011317338162064282,0.002716161158895428,1.15469,1.28075,2512,1889,2854,412,7667,1555,598635
2008-11-24,4739,58,26,1.77253,0.012238868959696138,0.00548638953365689,1.20448,1.27053,2600,1893,2828,412,7733,1563,608646
2008-12-01,4836,89,20,2.25393,0.018403639371381307,0.0041356492969396195,1.36081,1.59578,3024,1741,2412,457,7634,1523,478386
2008-12-08,5598,109,18,2.26867,0.019471239728474456,0.003215434083601286,1.30322,1.4585,3114,2212,2913,469,8708,1551,597052
2008-12-15,5989,147,42,3.15579,0.024544999165136083,0.007012856904324595,1.30204,1.49921,3252,1974,3024,439,8689,1543,579573
2008-12-22,6301,213,60,4.33265,0.0338041580701476,0.0095222980479289,1.45109,1.62982,3137,1640,2579,456,7812,1416,479318
2008-12-29,6031,240,45,4.72558,0.03979439562261648,0.0074614491792405905,1.79927,2.15561,3897,1947,2367,495,8706,1484,403876
2009-01-05,6592,315,50,5.53701,0.04778519417475728,0.00758495145631068,2.12134,2.02053,3814,2163,2042,584,8603,1490,425780
2009-01-05,6981,510,79,8.43719,0.0730554361839278,0.01131643031084372,1.47138,1.54566,3245,2606,2548,557,8956,1539,579428
2009-01-12,6995,657,103,10.8649,0.09392423159399571,0.014724803431022159,1.61555,1.64224,3142,2329,3345,473,9289,1512,565631
2009-01-19,7943,1085,190,16.0519,0.1365982626211759,0.023920433085735868,1.95333,1.96524,3602,2821,4597,436,11456,1566,582932
2009-01-26,9484,1588,381,20.7613,0.1674398987768874,0.04017292281737663,2.42907,2.34368,4039,3215,6602,468,14324,1554,611176
2009-02-02,11707,2115,687,23.9344,0.1806611429059537,0.05868283932689844,2.96686,2.86057,4606,4240,8882,540,18268,1580,638613
2009-02-09,12691,2260,947,25.2699,0.17807895358915768,0.07461980931368686,3.57354,3.3421,5064,4636,11215,752,21667,1569,648304
2009-02-16,11741,1982,931,24.8105,0.16881015245720127,0.07929477897964399,3.36653,3.20566,4848,4685,9851,638,20022,1543,624583
2009-02-23,11912,1771,1152,24.5383,0.14867360644728006,0.09670920080591,3.2962,3.10049,4694,5007,10092,657,20450,1544,659573
2009-03-02,10970,1503,1168,24.3482,0.13701002734731085,0.10647219690063811,3.17227,2.95819,4420,4272,9116,633,18441,1534,623389
2009-03-09,9595,1085,1062,22.3762,0.11307972902553413,0.11068264721208963,2.5804,2.46381,4046,3601,7446,618,15711,1524,637672
2009-03-16,8628,854,919,20.5494,0.0989800649049606,0.10651367640241076,2.42922,2.19272,3657,3002,6036,582,13277,1494,605503
2009-03-23,7343,598,631,16.737,0.08143810431703663,0.08593218030777611,1.99028,1.87395,3237,2661,5052,450,11400,1470,608342
2009-03-30,5778,327,472,13.8283,0.05659397715472482,0.08168916580131533,1.72423,1.64817,2829,2158,4283,399,9669,1440,586651
2009-04-06,5095,267,276,10.6575,0.05240431795878312,0.05417075564278705,1.60355,1.49878,2577,2085,3407,391,8460,1422,564460
2009-04-13,4674,151,185,7.1887,0.0323063756953359,0.03958065896448438,1.28418,1.29233,2371,1727,2761,363,7222,1415,558837
2009-04-20,4219,211,113,7.67954,0.050011851149561505,0.026783598009006874,1.2932,1.27164,2353,1743,2855,397,7348,1445,577836
2009-04-27,36203,3712,800,12.4631,0.10253293925917742,0.022097616219650305,2.74012,2.98159,4821,5093,8043,670,18627,1405,624734
2009-05-04,34659,4721,486,15.0235,0.1362128162959116,0.014022331861854065,2.22391,2.43702,3920,3875,6221,562,14578,1422,598189
2009-05-11,16820,2908,134,18.0856,0.17288941736028537,0.007966706302021403,1.76657,2.2813,3236,3018,5888,412,12554,1372,550300
2009-05-18,15410,4035,93,26.7878,0.2618429591174562,0.006035042180402336,1.92171,3.81572,4188,4136,12026,424,20774,1331,544432
2009-05-25,13483,4473,42,33.4866,0.33175109397018465,0.003115033746198917,1.8611,4.21315,4496,4950,12461,487,22394,1314,531526
2009-06-01,13553,5327,24,39.482,0.39304950933372684,0.0017708256474581274,1.68423,3.17832,3865,4213,8615,412,17105,1305,538177
2009-06-08,13762,5712,15,41.6146,0.4150559511698881,0.0010899578549629415,1.7393,2.50972,3072,3276,5660,384,12392,1296,493761
2009-06-15,14264,6131,9,43.0454,0.429823331463825,0.0006309590577678071,1.83001,2.06632,2623,3084,4740,333,10780,1280,521701
2009-06-22,12117,4378,6,36.1806,0.3613105554180078,0.0004951720722951226,1.58128,1.71805,2299,2476,3700,326,8801,1279,512268
2009-06-29,10913,3461,7,31.7786,0.31714468981948135,0.0006414368184733803,1.49172,1.55965,2145,2023,2893,361,7422,1237,475877
2009-07-06,10713,3425,7,32.0358,0.3197050312704191,0.0006534117427424624,1.389,1.30856,1701,1815,2481,293,6290,1246,480680
2009-07-13,9808,2698,3,27.5387,0.27508156606851547,0.0003058727569331158,1.34702,1.18695,1581,1708,2437,238,5964,1248,502466
2009-07-20,8646,2341,3,27.1108,0.27076104557020586,0.00034698126301179735,1.16056,1.13796,1608,1611,2285,231,5735,1248,503971
2009-07-27,9184,2527,4,27.5588,0.27515243902439024,0.00043554006968641115,1.2085,1.15005,1519,1575,2199,294,5587,1254,485804
2009-08-03,8424,1992,2,23.6705,0.23646723646723647,0.00023741690408357076,1.15544,1.11262,1651,1530,2082,263,5526,1230,496666
2009-08-10,8572,1928,5,22.5502,0.22491833877741485,0.0005832944470368642,1.14518,1.16142,1645,1646,2321,265,5877,1234,506019
2009-08-17,10003,2436,1,24.3627,0.24352694191742477,9.997000899730081e-05,1.4664,1.64107,2167,2168,4210,396,8941,1286,544827
2009-08-24,11636,2548,15,22.0265,0.21897559298728086,0.0012891027844620145,2.38017,2.47166,2883,2977,8253,443,14556,1320,588916
2009-08-31,13008,2898,1,22.2863,0.2227859778597786,7.687576875768758e-05,3.44681,3.71969,3713,3982,13114,541,21350,1358,573972
2009-09-07,14896,3566,10,24.0064,0.23939312567132115,0.0006713211600429646,4.05315,3.94975,4087,4547,13407,520,22561,1367,571201
2009-09-14,16682,4265,4,25.5905,0.2556647883946769,0.00023977940294928664,4.26621,4.08756,4445,5668,15326,652,26091,1380,638302
2009-09-21,16820,4529,11,26.9917,0.2692627824019025,0.0006539833531510107,4.21579,4.01897,4462,5252,14152,588,24454,1313,608464
2009-09-28,15419,4919,12,31.98,0.3190219858615993,0.0007782605875867436,4.8861,4.60362,4974,6090,16291,564,27919,1331,606458
2009-10-05,23980,8021,21,33.5363,0.33448707256046706,0.0008757297748123436,6.06923,5.66087,9302,10809,27406,903,48420,2056,855346
2009-10-12,29005,10881,18,37.5763,0.3751422168591622,0.0006205826581623858,7.09467,6.81522,11527,13071,32585,1013,58196,2134,853912
2009-10-19,31511,12377,32,39.3799,0.39278347243819617,0.0010155183904033511,7.7151,7.61889,13187,15447,39364,1070,69068,2162,906536
2009-10-26,28104,9981,17,35.575,0.3551451750640478,0.0006048961001992599,7.55134,7.38836,13174,15249,36860,1128,66411,2167,898860
2009-11-02,24986,7703,24,30.9253,0.30829264388057315,0.0009605379012246858,6.67118,6.33927,12161,12922,30860,1074,57017,2197,899425
2009-11-09,21788,6002,14,27.6115,0.2754727372865798,0.0006425555351569671,5.20633,4.94349,10151,10488,21112,978,42729,2191,864348
2009-11-16,18493,3616,12,19.6182,0.19553344508733034,0.0006488941761747688,4.04477,3.80996,8979,8006,14652,883,32520,2157,853552
2009-11-23,13301,1932,5,14.5628,0.1452522366739343,0.00037591158559506803,3.49722,3.44106,7716,5784,8237,771,22508,2146,654101
2009-11-30,13134,1380,30,10.7355,0.10507080858839653,0.0022841480127912287,2.69023,2.66773,7195,5729,7988,818,21730,2122,814550
2009-12-07,11364,852,16,7.63816,0.07497360084477296,0.0014079549454417458,2.47119,2.47183,6490,4902,7218,715,19325,2093,781811
2009-12-14,10494,663,13,6.44178,0.0631789594053745,0.0012388031255955783,2.44773,2.345,6275,4362,5785,659,17081,2014,728401
2009-12-21,8622,423,4,4.95245,0.049060542797494784,0.00046392948271862676,2.64594,2.71435,6078,3726,4127,644,14575,1934,536961
2009-12-28,9617,459,9,4.86638,0.04772798169907456,0.0009358427784132266,2.61567,2.67667,6598,4486,3726,803,15613,1937,583299
2010-01-04,9456,368,11,4.00804,0.038917089678511,0.0011632825719120135,1.90712,1.98284,4998,4577,3961,763,14299,1996,721138
2010-01-11,8753,406,11,4.76408,0.04638409688106935,0.00125671198446247,1.86738,1.82749,4877,3975,4614,622,14088,2016,770895
2010-01-18,8468,476,1,5.63297,0.056211620217288615,0.00011809163911195088,1.88072,1.92606,5399,3701,5079,578,14757,2053,766177
2010-01-25,8378,419,9,5.10862,0.05001193602291716,0.0010742420625447602,1.96908,1.92495,5333,3606,5655,528,15122,2026,785580
2010-02-01,8243,415,10,5.15589,0.050345747907315296,0.001213150551983501,2.11387,2.08877,5816,3529,6142,550,16037,1996,767773
2010-02-08,8099,360,9,4.55612,0.044449932090381526,0.0011112483022595382,2.09695,2.03434,5496,3650,5577,658,15381,1977,756068
2010-02-15,8375,393,7,4.77612,0.04692537313432836,0.000835820895522388,1.90294,1.97649,5388,3643,5536,498,15065,1954,762208
2010-02-22,8074,435,3,5.42482,0.05387664107010156,0.0003715630418627694,1.96951,1.99362,5040,4161,6207,679,16087,1990,806925
2010-03-01,7514,455,6,6.13521,0.06055363321799308,0.0007985094490284802,1.92331,1.85383,4281,3848,5685,672,14486,1953,781411
2010-03-08,7502,483,13,6.61157,0.06438283124500133,0.00173287123433751,1.89659,1.8673,4612,3772,5270,700,14354,1946,768702
2010-03-15,6485,366,4,5.70547,0.05643793369313801,0.0006168080185042405,1.75181,1.69987,4063,3444,4466,628,12601,1933,741293
2010-03-22,5654,239,11,4.42165,0.04227095861337107,0.0019455252918287938,1.52632,1.49741,3625,2924,4108,534,11191,1917,747358
2010-03-29,5246,222,6,4.34617,0.0423179565383149,0.001143728555089592,1.49572,1.45112,3408,2690,3733,528,10359,1875,713863
2010-04-05,4716,129,1,2.75657,0.027353689567430027,0.00021204410517387616,1.22313,1.20715,3090,2362,2933,428,8813,1850,730068
2010-04-12,4095,76,8,2.05128,0.01855921855921856,0.0019536019536019536,1.17754,1.17415,3117,2170,3110,404,8801,1831,749563
2010-04-19,3740,34,13,1.25668,0.00909090909090909,0.0034759358288770055,1.09112,1.16207,2921,1983,3044,414,8362,1765,719580
2010-04-26,3660,22,4,0.710383,0.006010928961748634,0.001092896174863388,1.11958,1.17213,3081,1992,2972,395,8440,1755,720054
2010-05-03,3117,22,3,0.802053,0.007058068655758742,0.0009624639076034649,1.08169,1.12168,2781,1867,2901,365,7914,1710,705551
2010-05-10,2891,14,4,0.622622,0.004842615012106538,0.0013836042891732965,1.12497,1.14981,2851,1854,2645,347,7697,1664,669414
2010-05-17,2903,12,3,0.516707,0.004133654839820875,0.0010334137099552187,1.06197,1.13328,2816,1862,2553,372,7603,1624,670887
2010-05-24,2689,3,2,0.185943,0.0011156563778356265,0.0007437709185570844,1.08909,1.08171,2636,1680,2188,349,6853,1497,633532
2010-05-31,2136,4,2,0.280899,0.0018726591760299626,0.0009363295880149813,1.1776,1.19959,2413,1675,2172,335,6595,1421,549773
2010-06-07,2163,3,3,0.277393,0.0013869625520110957,0.0013869625520110957,0.97493,0.952808,2147,1455,1831,322,5755,1435,604004
2010-06-14,2033,6,3,0.442696,0.002951303492375799,0.0014756517461878996,0.987132,0.916032,1975,1317,1784,240,5316,1405,580329
2010-06-21,1987,8,0,0.402617,0.004026170105686965,0.0,0.995991,0.926582,2027,1279,1779,249,5334,1384,575664
2010-06-28,1820,3,1,0.21978,0.0016483516483516484,0.0005494505494505495,0.904726,0.86962,1754,1185,1541,238,4718,1347,542536
2010-07-05,1636,5,0,0.305623,0.003056234718826406,0.0,0.941927,0.903133,1753,1150,1566,222,4691,1353,519414
2010-07-12,1620,9,2,0.679012,0.005555555555555556,0.0012345679012345679,0.880415,0.773776,1458,1117,1450,209,4234,1284,547187
